date,Date,month,year,state,positive,negative,positiveIncrease,death,deathConfirmed,deathProbable,probableCases,recovered,fips,hospitalizedCurrently,hospitalizedDischarged,inIcuCurrently,onVentilatorCurrently
20210128,28-01-2021,Jan,2021,KY,355877,,2934,3611,3311,300,76537,42684,21,1561,,370,205
20210128,28-01-2021,Jan,2021,LA,394909,4543875,2493,8743,8202,541,49452,344321,22,1590,,,206
20210128,28-01-2021,Jan,2021,MA,514134,4052150,4631,14348,14056,292,25273,389717,25,1878,,442,255
20210128,28-01-2021,Jan,2021,MD,348749,2810526,2190,7037,6861,176,,9482,24,1636,,376,
20210128,28-01-2021,Jan,2021,ME,38454,,284,567,557,10,7390,12337,23,171,,51,31
20210128,28-01-2021,Jan,2021,MI,606488,,2255,15402,14491,911,50379,463106,26,1536,,363,192
20210128,28-01-2021,Jan,2021,MN,458633,2794018,1316,6140,5896,244,19581,442600,27,477,,97,
20210128,28-01-2021,Jan,2021,MO,454573,1761216,1636,6725,,,,,29,1908,,427,273
20210128,28-01-2021,Jan,2021,MP,132,17429,0,2,2,,,29,69,,,,
20210128,28-01-2021,Jan,2021,MS,270476,1294488,1804,5945,4342,1603,99163,222812,28,1059,,257,157
20210128,28-01-2021,Jan,2021,MT,92934,,403,1210,,,2039,87720,30,114,,19,15
20210128,28-01-2021,Jan,2021,NC,739500,,6490,9046,8213,833,77314,,37,3238,635543,660,
20210128,28-01-2021,Jan,2021,ND,97305,295310,145,1442,,,4231,94837,38,49,,9,
20210128,28-01-2021,Jan,2021,NE,188784,727526,662,1917,,,,133469,31,343,,,
20210128,28-01-2021,Jan,2021,NH,64258,546487,695,1022,,,18224,57862,33,222,,,
20210128,28-01-2021,Jan,2021,NJ,681283,8659748,4746,21301,19172,2129,70959,,34,3121,66568,563,406
20210128,28-01-2021,Jan,2021,NM,171719,,672,3226,,,,99524,35,556,,,
20210128,28-01-2021,Jan,2021,NV,274951,1044894,1078,4181,,,,,32,1322,,322,236
20210128,28-01-2021,Jan,2021,NY,1374480,,13398,34742,,,,,36,8520,124976,1584,1024
20210128,28-01-2021,Jan,2021,OH,883716,,5432,11006,9803,1203,111973,764480,39,2829,,708,469
20210128,28-01-2021,Jan,2021,OK,381430,2750480,2320,3423,,,,348836,40,1250,,341,
20210128,28-01-2021,Jan,2021,OR,140063,,708,1924,,,,,41,328,,76,37
20210128,28-01-2021,Jan,2021,PA,824405,3600965,6036,21303,,,102358,667768,42,3691,,753,435
20210128,28-01-2021,Jan,2021,PR,92541,305972,297,1801,1516,285,6587,78813,72,293,,55,37
20210128,28-01-2021,Jan,2021,RI,113754,620559,745,2144,,,,,44,335,6885,47,31
20210128,28-01-2021,Jan,2021,SC,431169,3668025,3938,6903,6235,668,43566,191902,45,2086,,443,286
20210128,28-01-2021,Jan,2021,SD,107795,292275,187,1763,,,11468,102895,46,161,,38,28
20210128,28-01-2021,Jan,2021,TN,717583,,1777,9417,7737,1680,107042,672110,47,2009,,533,315
20210128,28-01-2021,Jan,2021,TX,2310952,,18220,35639,,,292825,1894564,48,12380,,3343,
20210128,28-01-2021,Jan,2021,UT,342445,1421987,1761,1620,,,,297638,49,536,,157,
20210128,28-01-2021,Jan,2021,VA,493674,,5121,6308,5566,742,97234,,51,2706,38597,515,322
20210128,28-01-2021,Jan,2021,VI,2384,38567,11,24,,,,2266,78,,,,
20210128,28-01-2021,Jan,2021,VT,11523,288108,144,172,,,292,7826,50,62,,10,
20210128,28-01-2021,Jan,2021,WA,305289,,1807,4211,,,13588,,53,823,,197,99
20210128,28-01-2021,Jan,2021,WI,587580,2493144,1980,6334,5811,523,49232,511859,55,710,,166,
20210128,28-01-2021,Jan,2021,WV,118562,,787,1983,1690,293,23447,93439,54,539,,140,60
20210128,28-01-2021,Jan,2021,WY,51430,172077,62,596,,,7546,49592,56,64,,,
20210127,27-01-2021,Jan,2021,AK,51951,,173,261,,,,,2,49,,,5
20210127,27-01-2021,Jan,2021,AL,449086,1751068,3177,7172,5817,1355,94119,233211,1,2122,,,
20210127,27-01-2021,Jan,2021,AR,288964,2149071,1777,4742,3839,903,58097,266506,5,1029,,321,157
20210127,27-01-2021,Jan,2021,AS,0,2140,0,0,,,,,60,,,,
20210127,27-01-2021,Jan,2021,AZ,738561,2702143,5918,12643,11292,1351,46062,,4,4250,100281,1024,686
20210127,27-01-2021,Jan,2021,CA,3169914,,16728,38224,,,,,6,17710,,4375,
20210127,27-01-2021,Jan,2021,CO,390258,1997031,1638,5552,4843,709,19048,,8,724,20771,,
20210127,27-01-2021,Jan,2021,CT,247339,,2440,6976,5679,1297,14985,,9,1016,,,
20210127,27-01-2021,Jan,2021,DC,35865,,165,895,,,,25271,11,253,,69,35
20210127,27-01-2021,Jan,2021,DE,75832,500582,342,1072,965,107,3565,,10,355,,48,
20210127,27-01-2021,Jan,2021,FL,1645507,8311858,8211,26249,,,282306,,12,6679,,,
20210127,27-01-2021,Jan,2021,GA,885605,,6384,13643,12135,1508,153779,,13,5074,,,
20210127,27-01-2021,Jan,2021,GU,7568,97819,2,129,,,207,7351,66,9,,3,2
20210127,27-01-2021,Jan,2021,HI,26070,,103,404,404,,628,,15,80,,22,25
20210127,27-01-2021,Jan,2021,IA,264583,976496,731,4500,,,,277824,19,408,,81,37
20210127,27-01-2021,Jan,2021,ID,160592,464279,559,1688,1481,207,29684,78246,16,241,,64,
20210127,27-01-2021,Jan,2021,IL,1112181,,3751,20949,18964,1985,,,17,2931,,591,300
20210127,27-01-2021,Jan,2021,IN,617176,2302951,2230,9845,9470,375,,,18,1902,399347,430,242
20210127,27-01-2021,Jan,2021,KS,272517,887259,3262,3718,,,,,20,649,5544,165,74
20210127,27-01-2021,Jan,2021,KY,352943,,2415,3542,3248,294,75602,41925,21,1597,,387,225
20210127,27-01-2021,Jan,2021,LA,392416,4515626,3854,8688,8152,536,48833,344321,22,1625,,,203
20210127,27-01-2021,Jan,2021,MA,509503,4036752,3320,14304,14013,291,24864,354388,25,1930,,418,270
20210127,27-01-2021,Jan,2021,MD,346559,2801971,1939,6996,6821,175,,9479,24,1647,,374,
20210127,27-01-2021,Jan,2021,ME,38170,,462,562,553,9,7353,12316,23,183,,51,30
20210127,27-01-2021,Jan,2021,MI,604233,,2065,15314,14411,903,49996,463106,26,1594,,377,202
20210127,27-01-2021,Jan,2021,MN,457317,2782547,827,6124,5882,242,19375,441740,27,477,,97,
20210127,27-01-2021,Jan,2021,MO,452937,1756529,1444,6709,,,,,29,1900,,444,287
20210127,27-01-2021,Jan,2021,MP,132,17429,0,2,2,,,29,69,,,,
20210127,27-01-2021,Jan,2021,MS,268672,1294488,2074,5917,4331,1586,98078,222812,28,1063,,249,162
20210127,27-01-2021,Jan,2021,MT,92531,,371,1201,,,1978,87018,30,118,,22,15
20210127,27-01-2021,Jan,2021,NC,733010,,5587,8915,8120,795,75972,,37,3305,635543,676,
20210127,27-01-2021,Jan,2021,ND,97160,294841,154,1441,,,4193,94728,38,49,,10,
20210127,27-01-2021,Jan,2021,NE,188122,726309,329,1905,,,,133206,31,360,,,
20210127,27-01-2021,Jan,2021,NH,63563,543770,391,1006,,,17997,57343,33,223,,,
20210127,27-01-2021,Jan,2021,NJ,676537,8618471,4810,21220,19091,2129,70045,,34,3190,66173,578,406
20210127,27-01-2021,Jan,2021,NM,171047,,751,3198,,,,98042,35,586,,,
20210127,27-01-2021,Jan,2021,NV,273873,1042163,1020,4134,,,,,32,1400,,344,235
20210127,27-01-2021,Jan,2021,NY,1361082,,11028,34579,,,,,36,8771,124003,1558,1027
20210127,27-01-2021,Jan,2021,OH,878284,,5366,10931,9737,1194,110708,757003,39,2944,,735,482
20210127,27-01-2021,Jan,2021,OK,379110,2736087,2686,3388,,,,345867,40,1322,,368,
20210127,27-01-2021,Jan,2021,OR,139355,,768,1904,,,,,41,338,,78,34
20210127,27-01-2021,Jan,2021,PA,818369,3590184,5874,21105,,,99983,654695,42,3768,,759,447
20210127,27-01-2021,Jan,2021,PR,92244,305972,175,1794,1509,285,6550,78813,72,301,,50,35
20210127,27-01-2021,Jan,2021,RI,113009,617620,613,2135,,,,,44,334,6862,50,35
20210127,27-01-2021,Jan,2021,SC,427231,3644866,3564,6673,6030,643,42675,190336,45,2140,,437,281
20210127,27-01-2021,Jan,2021,SD,107608,291602,228,1739,,,11418,102631,46,161,,36,25
20210127,27-01-2021,Jan,2021,TN,715806,,3400,9316,7667,1649,106623,668021,47,2167,,580,347
20210127,27-01-2021,Jan,2021,TX,2292732,,19613,35168,,,289597,1867289,48,12795,,3439,
20210127,27-01-2021,Jan,2021,UT,340684,1416799,2009,1620,,,,293030,49,537,,161,
20210127,27-01-2021,Jan,2021,VA,488553,,5227,6228,5489,739,95618,,51,2868,37823,537,332
20210127,27-01-2021,Jan,2021,VI,2373,38308,23,24,,,,2260,78,,,,
20210127,27-01-2021,Jan,2021,VT,11379,287077,94,172,,,280,7696,50,47,,8,
20210127,27-01-2021,Jan,2021,WA,303482,,1341,4167,,,13314,,53,869,,184,100
20210127,27-01-2021,Jan,2021,WI,585600,2486960,1559,6302,5787,515,49054,510012,55,734,,160,
20210127,27-01-2021,Jan,2021,WV,117775,,797,1953,1667,286,23263,92251,54,550,,137,63
20210127,27-01-2021,Jan,2021,WY,51368,171688,216,596,,,7542,49338,56,70,,,
20210126,26-01-2021,Jan,2021,AK,51778,,85,260,,,,,2,57,,,5
20210126,26-01-2021,Jan,2021,AL,445909,1745052,2900,6896,5638,1258,92991,233211,1,2222,,,
20210126,26-01-2021,Jan,2021,AR,287187,2138953,2485,4690,3810,880,57460,264308,5,1095,,347,176
20210126,26-01-2021,Jan,2021,AS,0,2140,0,0,,,,,60,,,,
20210126,26-01-2021,Jan,2021,AZ,732643,2691291,4748,12448,11117,1331,44887,,4,4221,99529,1028,687
20210126,26-01-2021,Jan,2021,CA,3153186,,17028,37527,,,,,6,18039,,4384,
20210126,26-01-2021,Jan,2021,CO,388620,1991411,1158,5517,4809,708,18840,,8,740,20673,,
20210126,26-01-2021,Jan,2021,CT,244899,,1267,6934,5638,1296,14754,,9,1068,,,
20210126,26-01-2021,Jan,2021,DC,35700,,195,888,,,,25008,11,240,,63,33
20210126,26-01-2021,Jan,2021,DE,75490,498857,299,1065,958,107,3507,,10,383,,47,
20210126,26-01-2021,Jan,2021,FL,1637296,8292405,9466,26080,,,279898,,12,6775,,,
20210126,26-01-2021,Jan,2021,GA,879221,,8393,13482,11996,1486,151469,,13,5157,,,
20210126,26-01-2021,Jan,2021,GU,7566,97317,12,129,,,207,7335,66,11,,2,1
20210126,26-01-2021,Jan,2021,HI,25967,,64,401,401,,628,,15,82,,21,18
20210126,26-01-2021,Jan,2021,IA,263852,974630,591,4492,,,,276465,19,415,,78,37
20210126,26-01-2021,Jan,2021,ID,160033,462128,527,1681,1475,206,29514,77351,16,169,,53,
20210126,26-01-2021,Jan,2021,IL,1108430,,3667,20853,18883,1970,,,17,3001,,608,320
20210126,26-01-2021,Jan,2021,IN,614946,2297237,1718,9807,9432,375,,,18,1976,396991,449,249
20210126,26-01-2021,Jan,2021,KS,269255,878382,0,3622,,,,,20,708,5432,182,66
20210126,26-01-2021,Jan,2021,KY,350528,,2692,3495,3207,288,74512,41878,21,1566,,391,228
20210126,26-01-2021,Jan,2021,LA,388562,4485350,2620,8621,8090,531,47351,320025,22,1646,,,217
20210126,26-01-2021,Jan,2021,MA,506183,4024375,2495,14220,13930,290,24566,354388,25,1951,,431,278
20210126,26-01-2021,Jan,2021,MD,344620,2793416,1482,6963,6788,175,,9477,24,1642,,367,
20210126,26-01-2021,Jan,2021,ME,37708,,662,558,549,9,7212,12275,23,194,,59,25
20210126,26-01-2021,Jan,2021,MI,602168,,2075,15305,14405,900,49612,463106,26,1638,,382,210
20210126,26-01-2021,Jan,2021,MN,456490,2777527,707,6106,5867,239,19226,440596,27,496,,100,
20210126,26-01-2021,Jan,2021,MO,451493,1752532,1079,6686,,,,,29,1953,,443,288
20210126,26-01-2021,Jan,2021,MP,132,17429,0,2,2,,,29,69,,,,
20210126,26-01-2021,Jan,2021,MS,266598,1294488,1452,5852,4309,1543,96775,222812,28,1023,,247,163
20210126,26-01-2021,Jan,2021,MT,92160,,344,1185,,,,86733,30,128,,23,16
20210126,26-01-2021,Jan,2021,NC,727423,,3978,8776,8005,771,74430,,37,3368,635543,696,
20210126,26-01-2021,Jan,2021,ND,97006,294285,132,1440,,,4141,94584,38,48,,8,
20210126,26-01-2021,Jan,2021,NE,187793,724158,646,1894,,,,132495,31,373,,,
20210126,26-01-2021,Jan,2021,NH,63172,542048,404,994,,,17847,56748,33,213,,,
20210126,26-01-2021,Jan,2021,NJ,671727,8580094,4776,21105,18984,2121,69067,,34,3251,65757,572,404
20210126,26-01-2021,Jan,2021,NM,170296,,600,3171,,,,96659,35,561,,,
20210126,26-01-2021,Jan,2021,NV,272853,1039968,956,4088,,,,,32,1462,,335,243
20210126,26-01-2021,Jan,2021,NY,1350054,,11064,34407,,,,,36,8831,123094,1544,1006
20210126,26-01-2021,Jan,2021,OH,872918,,4262,10856,9678,1178,109268,748132,39,2964,,741,486
20210126,26-01-2021,Jan,2021,OK,376424,2716708,1571,3323,,,,342697,40,1454,,410,
20210126,26-01-2021,Jan,2021,OR,138587,,419,1882,,,,,41,359,,79,38
20210126,26-01-2021,Jan,2021,PA,812495,3579851,4628,20883,,,98252,641871,42,3790,,760,436
20210126,26-01-2021,Jan,2021,PR,92069,305972,473,1783,1499,284,6518,78813,72,312,,54,43
20210126,26-01-2021,Jan,2021,RI,112396,614667,642,2126,,,,,44,346,6827,51,35
20210126,26-01-2021,Jan,2021,SC,423667,3624959,2250,6578,5944,634,41855,188788,45,2173,,440,279
20210126,26-01-2021,Jan,2021,SD,107380,290810,200,1705,,,11359,102247,46,152,,40,24
20210126,26-01-2021,Jan,2021,TN,712406,,1979,9162,7571,1591,105814,662533,47,2166,,604,359
20210126,26-01-2021,Jan,2021,TX,2273119,,26274,34701,,,285056,1845210,48,12851,,3348,
20210126,26-01-2021,Jan,2021,UT,338675,1412196,1411,1613,,,,289231,49,540,,158,
20210126,26-01-2021,Jan,2021,VA,483326,,4707,6174,5442,732,94067,,51,2847,37527,539,316
20210126,26-01-2021,Jan,2021,VI,2350,38115,9,24,,,,2254,78,,,,
20210126,26-01-2021,Jan,2021,VT,11285,286199,120,171,,,272,7574,50,58,,9,
20210126,26-01-2021,Jan,2021,WA,302141,,1943,4148,,,13193,,53,846,,173,82
20210126,26-01-2021,Jan,2021,WI,584041,2481735,1564,6264,5753,511,48823,507760,55,746,,155,
20210126,26-01-2021,Jan,2021,WV,116978,,1139,1928,1644,284,23073,90875,54,582,,152,64
20210126,26-01-2021,Jan,2021,WY,51152,169518,90,596,,,7501,49268,56,71,,,
20210125,25-01-2021,Jan,2021,AK,51693,,83,259,,,,,2,54,,,7
20210125,25-01-2021,Jan,2021,AL,443009,1740023,1839,6662,5469,1193,92021,233211,1,2285,,,
20210125,25-01-2021,Jan,2021,AR,284702,2128124,636,4650,3778,872,56292,262229,5,1084,,336,187
20210125,25-01-2021,Jan,2021,AS,0,2140,0,0,,,,,60,,,,
20210125,25-01-2021,Jan,2021,AZ,727895,2682877,5321,12239,10942,1297,44579,,4,4229,98779,1027,702
20210125,25-01-2021,Jan,2021,CA,3136158,,27007,37118,,,,,6,18347,,4475,
20210125,25-01-2021,Jan,2021,CO,387462,1982404,1177,5512,4801,704,18539,,8,737,20569,,
20210125,25-01-2021,Jan,2021,CT,243632,,5817,6911,5621,1290,14655,,9,1068,,,
20210125,25-01-2021,Jan,2021,DC,35505,,204,879,,,,24818,11,248,,67,39
20210125,25-01-2021,Jan,2021,DE,75191,498223,616,1049,942,107,3464,,10,385,,50,
20210125,25-01-2021,Jan,2021,FL,1627830,8268415,8542,25849,,,277127,,12,6899,,,
20210125,25-01-2021,Jan,2021,GA,870828,,3917,13303,11854,1449,148766,,13,5231,,,
20210125,25-01-2021,Jan,2021,GU,7554,96773,7,129,,,207,7319,66,10,,2,2
20210125,25-01-2021,Jan,2021,HI,25903,,121,342,342,,628,,15,89,,21,17
20210125,25-01-2021,Jan,2021,IA,263261,973263,401,4488,,,,273751,19,383,,78,37
20210125,25-01-2021,Jan,2021,ID,159506,460862,181,1669,1464,205,29401,76392,16,252,,67,
20210125,25-01-2021,Jan,2021,IL,1104763,,2944,20744,18798,1946,,,17,2962,,601,302
20210125,25-01-2021,Jan,2021,IN,613228,2293804,2189,9728,9352,376,,,18,2045,394046,459,257
20210125,25-01-2021,Jan,2021,KS,269255,878382,2602,3622,,,,,20,708,5432,182,66
20210125,25-01-2021,Jan,2021,KY,347836,,1250,3460,3177,283,73324,41760,21,1539,,374,203
20210125,25-01-2021,Jan,2021,LA,385942,4456714,2080,8590,8064,526,46735,320025,22,1638,,,219
20210125,25-01-2021,Jan,2021,MA,503688,4015048,3651,14178,13889,289,24286,354388,25,1955,,418,285
20210125,25-01-2021,Jan,2021,MD,343138,2787084,1686,6900,6726,174,,9476,24,1669,,395,
20210125,25-01-2021,Jan,2021,ME,37046,,448,547,538,9,6938,12245,23,193,,59,20
20210125,25-01-2021,Jan,2021,MI,600093,,3347,15219,14326,893,49013,463106,26,1668,,392,199
20210125,25-01-2021,Jan,2021,MN,455783,2777761,794,6098,5859,239,19099,439283,27,543,,104,
20210125,25-01-2021,Jan,2021,MO,450414,1749965,879,6553,,,,,29,2067,,462,284
20210125,25-01-2021,Jan,2021,MP,132,17429,3,2,2,,,29,69,,,,
20210125,25-01-2021,Jan,2021,MS,265146,1294488,927,5777,4271,1506,96000,222812,28,1028,,245,163
20210125,25-01-2021,Jan,2021,MT,91816,,164,1151,,,,86274,30,129,,25,15
20210125,25-01-2021,Jan,2021,NC,723445,,4633,8720,7964,756,73581,,37,3287,635543,703,
20210125,25-01-2021,Jan,2021,ND,96874,293889,57,1436,,,4075,94381,38,50,,7,
20210125,25-01-2021,Jan,2021,NE,187147,720000,293,1879,,,,132453,31,392,,,
20210125,25-01-2021,Jan,2021,NH,62768,541256,431,990,,,17617,56151,33,230,,,
20210125,25-01-2021,Jan,2021,NJ,666951,8395679,4143,20972,18851,2121,68291,,34,3238,65519,596,390
20210125,25-01-2021,Jan,2021,NM,169696,,491,3157,,,,95848,35,435,,,
20210125,25-01-2021,Jan,2021,NV,271897,1037451,990,4029,,,,,32,1441,,323,247
20210125,25-01-2021,Jan,2021,NY,1338990,,12003,34242,,,,,36,8730,122544,1522,1005
20210125,25-01-2021,Jan,2021,OH,868656,,4334,10768,9602,1166,107819,736651,39,3037,,760,505
20210125,25-01-2021,Jan,2021,OK,374853,2690714,1763,3293,,,,339014,40,1595,,433,
20210125,25-01-2021,Jan,2021,OR,138168,,568,1880,,,,,41,342,,83,41
20210125,25-01-2021,Jan,2021,PA,807867,3569440,3934,20664,,,97411,638214,42,3887,,770,461
20210125,25-01-2021,Jan,2021,PR,91596,305972,568,1778,1494,284,6482,78813,72,312,,56,41
20210125,25-01-2021,Jan,2021,RI,111754,612613,301,2110,,,,,44,347,6778,50,33
20210125,25-01-2021,Jan,2021,SC,421417,3599689,3092,6552,5920,632,41642,187423,45,2201,,429,262
20210125,25-01-2021,Jan,2021,SD,107180,290341,32,1705,,,11315,101797,46,161,,37,26
20210125,25-01-2021,Jan,2021,TN,710427,,1710,8970,7431,1539,105092,657031,47,2196,,608,355
20210125,25-01-2021,Jan,2021,TX,2246845,,6319,34394,,,281260,1818785,48,12785,,3352,
20210125,25-01-2021,Jan,2021,UT,337264,1408984,859,1597,,,,285852,49,528,,179,
20210125,25-01-2021,Jan,2021,VA,478619,,6172,6081,5363,718,92727,,51,2892,37191,554,324
20210125,25-01-2021,Jan,2021,VI,2341,37956,0,24,,,,2234,78,,,,
20210125,25-01-2021,Jan,2021,VT,11165,286031,132,171,,,271,7476,50,56,,6,
20210125,25-01-2021,Jan,2021,WA,300198,,0,4114,,,13167,,53,916,,242,100
20210125,25-01-2021,Jan,2021,WI,582477,2477588,1100,6199,5699,500,48560,505987,55,772,,175,
20210125,25-01-2021,Jan,2021,WV,115839,,532,1899,1624,275,22725,89575,54,597,,151,63
20210125,25-01-2021,Jan,2021,WY,51062,167371,164,571,,,7463,49008,56,66,,,
20210124,24-01-2021,Jan,2021,AK,51610,,165,259,,,,,2,57,,,7
20210124,24-01-2021,Jan,2021,AL,441170,1737094,1728,6660,5467,1193,91709,233211,1,2254,,,
20210124,24-01-2021,Jan,2021,AR,284066,2119560,1071,4606,3758,848,56238,260034,5,1080,,345,170
20210124,24-01-2021,Jan,2021,AS,0,2140,0,0,,,,,60,,,,
20210124,24-01-2021,Jan,2021,AZ,722574,2671771,7217,12238,10941,1297,44099,,4,4320,97960,1054,720
20210124,24-01-2021,Jan,2021,CA,3109151,,24111,36790,,,,,6,18638,,4542,
20210124,24-01-2021,Jan,2021,CO,386285,1982404,1319,5505,4801,704,18539,,8,737,20569,,
20210124,24-01-2021,Jan,2021,CT,237815,,0,6819,5545,1274,14307,,9,1058,,,
20210124,24-01-2021,Jan,2021,DC,35301,,224,872,,,,24697,11,254,,67,39
20210124,24-01-2021,Jan,2021,DE,74575,496142,660,1041,934,107,3463,,10,388,,52,
20210124,24-01-2021,Jan,2021,FL,1619288,8243060,9335,25693,,,275141,,12,6727,,,
20210124,24-01-2021,Jan,2021,GA,866911,,4753,13250,11801,1449,148379,,13,5293,,,
20210124,24-01-2021,Jan,2021,GU,7547,95727,0,128,,,207,7293,66,11,,3,3
20210124,24-01-2021,Jan,2021,HI,25782,,151,342,342,,628,,15,84,,21,18
20210124,24-01-2021,Jan,2021,IA,262860,972199,711,4488,,,,274101,19,382,,79,36
20210124,24-01-2021,Jan,2021,ID,159325,459674,527,1668,1464,204,29370,75752,16,252,,67,
20210124,24-01-2021,Jan,2021,IL,1101819,,3292,20680,18750,1930,,,17,2994,,617,321
20210124,24-01-2021,Jan,2021,IN,611039,2289012,2520,9716,9340,376,,,18,2118,390699,478,243
20210124,24-01-2021,Jan,2021,KS,266653,870758,0,3598,,,,,20,708,5384,182,66
20210124,24-01-2021,Jan,2021,KY,346586,,2018,3421,3145,276,72900,41660,21,1540,,371,218
20210124,24-01-2021,Jan,2021,LA,383862,4431708,3607,8565,8038,527,46647,320025,22,1641,,,215
20210124,24-01-2021,Jan,2021,MA,500037,4002160,3944,14133,13844,289,24112,354388,25,1946,,409,286
20210124,24-01-2021,Jan,2021,MD,341452,2779405,2145,6865,6690,175,,9474,24,1668,,392,
20210124,24-01-2021,Jan,2021,ME,36598,,0,544,535,9,6818,12225,23,189,,55,20
20210124,24-01-2021,Jan,2021,MI,596746,,0,15181,14291,890,48677,463106,26,1843,,396,191
20210124,24-01-2021,Jan,2021,MN,454989,2770487,1181,6095,5857,238,18967,437827,27,543,,104,
20210124,24-01-2021,Jan,2021,MO,449535,1747534,2137,6548,,,,,29,2158,,495,301
20210124,24-01-2021,Jan,2021,MP,129,17429,0,2,2,,,29,69,,,,
20210124,24-01-2021,Jan,2021,MS,264219,1256115,1196,5772,4268,1504,95568,207769,28,1102,,284,174
20210124,24-01-2021,Jan,2021,MT,91652,,242,1151,,,,85881,30,135,,25,15
20210124,24-01-2021,Jan,2021,NC,718812,,6096,8695,7942,753,73253,,37,3303,579573,713,
20210124,24-01-2021,Jan,2021,ND,96817,293808,97,1428,,,4067,94309,38,49,,7,
20210124,24-01-2021,Jan,2021,NE,186854,718934,599,1879,,,,131828,31,390,,,
20210124,24-01-2021,Jan,2021,NH,62337,539229,761,987,,,17494,55228,33,239,,,
20210124,24-01-2021,Jan,2021,NJ,662808,8395679,5272,20951,18830,2121,67806,,34,3186,65274,590,376
20210124,24-01-2021,Jan,2021,NM,169205,,626,3145,,,,94141,35,435,,,
20210124,24-01-2021,Jan,2021,NV,270907,1035329,1194,4026,,,,,32,1499,,357,258
20210124,24-01-2021,Jan,2021,NY,1326987,,12720,34069,,,,,36,8613,121923,1527,997
20210124,24-01-2021,Jan,2021,OH,864322,,4481,10711,9555,1156,106700,731088,39,2993,,764,532
20210124,24-01-2021,Jan,2021,OK,373090,2690714,2941,3279,,,,337228,40,1595,,433,
20210124,24-01-2021,Jan,2021,OR,137600,,761,1877,,,,,41,342,,83,41
20210124,24-01-2021,Jan,2021,PA,803933,3558664,3976,20609,,,96578,631966,42,3910,,790,492
20210124,24-01-2021,Jan,2021,PR,91028,305972,955,1773,1485,288,6450,73760,72,310,,50,43
20210124,24-01-2021,Jan,2021,RI,111453,611449,742,2101,,,,,44,352,6626,43,31
20210124,24-01-2021,Jan,2021,SC,418325,3566787,4536,6547,5915,632,41338,186248,45,2189,,428,274
20210124,24-01-2021,Jan,2021,SD,107148,290091,185,1705,,,11307,101438,46,162,,36,27
20210124,24-01-2021,Jan,2021,TN,708717,,2841,8859,7351,1508,104861,654335,47,2269,,627,376
20210124,24-01-2021,Jan,2021,TX,2240526,,11565,34322,,,280465,1809067,48,12899,,3384,
20210124,24-01-2021,Jan,2021,UT,336405,1406188,1516,1595,,,,283690,49,523,,182,
20210124,24-01-2021,Jan,2021,VA,472447,,3792,6078,5361,717,91006,,51,2850,37076,546,329
20210124,24-01-2021,Jan,2021,VI,2341,37956,6,24,,,,2234,78,,,,
